LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,TotalSF,HouseAge,RemodelAge,EffectiveAge,TotalBath,Qual_TotalSF,TotalOutdoorSpace,BathToRoomRatio,OverallScore,GarageScore,TotalHomeQuality,QualGrLivArea,TotalSF2,HasPool,Has2ndFloor,HasGarage,HasBsmt,HasFireplace,MoSold_Sin,MoSold_Cos,Neighborhood_Rank,LivingArea_to_Lot_Ratio,Actual_Yard_Area,UnfBsmt_Ratio,Has_Premium_Location,Has_Penalty_Location,Bsmt_Real_Value,Fireplace_Real_Value,Garage_Real_Value,Luxury_Score,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_None,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_None,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_None,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_None,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_None,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_None,Functional_Sev,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_Fin,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_None,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
20.909556497922537,18.45330077899449,7,5,2.953983668801103,0.6628815685497162,1.267597077392639,4,3,0.5821773324816708,15.471289421864585,0.0,24.565000484469202,992.0,5,6.330803350443501,4.495254583889992,0.0,9.107769187549243,1.0,0.0,2,1,3,0.4276742783882838,4,8,1,3,1999.0,2.0,390.0,3,3,0.0,0.0,0.0,0.06631075313773362,0.0,0.0,0.0,43.7461214395407,10,10,10.0,3.5,47.638468815311185,18.261420973950866,0.20280654329846887,35,48.85442892987053,12,28.55293047702984,87.65858571818923,0.0,1,1,1,1,1.2246467991473532e-16,-1.0,18,0.10998953698842726,33.07626794935569,0.22177419131276016,0.0,0.07618685244013791,211.23009936727072,1.2058471387661236,1170.0,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
15.701431344720298,17.999173272082672,4,3,0.0,0.6324076374975575,1.267597077392639,4,3,1.0910915964731904,18.479645454969415,0.0,0.0,1440.0,3,6.614581830750961,0.0,0.0,8.607046902596007,2.0,0.0,2,0,4,0.5325959325860636,3,8,0,0,0.0,0.0,0.0,0,0,4.589977180838421,0.0,0.0,0.0,0.0,0.0,0.0,42.81751065560172,30,30,30.0,4.0,39.99279048555267,24.707631368510626,0.1750036329055135,12,0.0,7,22.974381895669463,85.79565571302889,0.0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,4,0.09951677107457779,31.640993763689966,0.0,0.0,0.0,262.75527489344785,0.0,0.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
28.207035192218335,22.535143322817866,5,4,0.0,0.6324076374975575,1.267597077392639,3,3,0.9884684139984767,0.0,0.0,65.91295660925472,1632.0,3,6.717547629110974,0.0,0.0,8.781148010455668,0.0,0.0,2,0,4,0.5325959325860636,3,8,0,0,1967.0,2.0,576.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.844819341127405,40,40,40.0,2.0,44.1529334829239,0.0,0.1750036329055135,20,59.32538568275556,9,24.97338425581304,89.8627552959781,0.0,0,1,1,0,1.2246467991473532e-16,-1.0,6,0.05104255621527262,45.223168202926395,0.9999999938725491,0.0,0.0,238.90747511141052,0.0,1728.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
24.70282654023942,20.30697797421397,6,6,3.077031008301567,0.6324076374975575,1.267597077392639,3,3,0.5821773324816708,8.43099197956153,0.6848911132467729,31.192154248745343,819.0,4,6.5576822095496725,0.0,0.0,8.511503441812488,0.0,0.04194563889948945,1,0,3,0.4276742783882838,4,7,1,4,1958.0,2.0,525.0,3,3,0.0,5.010521339175823,0.0,0.0,0.4520654741093678,0.0,0.0,38.49849920261719,51,51,51.0,1.5,41.37390451246524,25.744304367527505,0.11516313940975054,36,56.65544975725149,12,24.903178134268842,77.13124672781933,0.0,0,1,1,1,0.49999999999999994,0.8660254037844387,22,0.06634521898358424,38.35949114577399,0.4322344269568446,0.0,0.0,159.43892716852892,1.369739235682228,1575.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
27.82955257525626,18.480007783837532,5,6,0.0,0.6324076374975575,1.267597077392639,3,3,0.5821773324816708,17.074274865454292,0.0,0.0,1088.0,3,6.455677061630592,4.245902224597298,0.07723270626721795,8.970889188053453,0.0,0.0,1,0,2,0.4276742783882838,3,7,0,0,1963.0,2.0,456.0,3,3,3.3269641492044357,0.0,0.7700946860199528,0.0,0.0,0.0,0.0,42.579728122268264,119,13,55.4,1.0,42.43282571496233,23.650959247302406,0.11516313940975054,30,52.818542208610516,11,25.789640180276265,85.31863125259326,0.0,1,1,1,0,-1.0,-1.8369701987210297e-16,8,0.10536346602547414,32.863490569248334,0.0,0.0,0.0,188.37129661713706,0.0,1368.0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
22.21190550201406,18.201893043976334,5,6,2.7437645989291775,0.6324076374975575,1.450956105551705,3,3,0.9884684139984767,15.329922332063445,0.6848508723310649,16.54641118866715,1144.0,3,6.424410157641089,0.0,0.0,8.289552902992467,1.0,0.0,1,0,3,0.4276742783882838,3,6,1,3,1959.0,1.0,796.0,3,3,3.733155739435299,0.0,0.0,0.0,0.0,0.0,0.0,39.31254539105932,47,47,47.0,2.0,39.913346845291954,13.222067458291752,0.13003131310804297,30,49.352592509909954,11,22.935776752269838,78.7642956704903,0.0,0,1,1,1,1.0,6.123233995736766e-17,5,0.08564405258182163,31.57254862126588,0.0891608383814612,0.0,0.0,193.99987152663473,1.2058471387661236,2388.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
25.30466337334907,20.350125137306662,8,5,2.900436679499182,0.6628815685497162,1.267597077392639,4,3,0.9884684139984767,17.956465096715963,0.0,29.473062318423317,1616.0,5,6.71603642128101,0.0,0.0,8.778581467518258,1.0,0.0,2,0,3,0.4276742783882838,4,9,1,4,2002.0,3.0,808.0,3,3,0.0,5.84515317771449,0.0,0.0,0.0,0.0,0.0,44.748286752341095,5,4,4.4,3.0,50.31706858650613,22.08890515480177,0.1611223613873011,40,85.65390438194726,13,27.88682628269395,89.66909407257258,0.0,0,1,1,1,-0.5000000000000004,0.8660254037844384,22,0.07481269827891669,38.01029063680425,0.19554455324539263,0.0,0.0,281.0963447142439,1.369739235682228,2424.0,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
21.129544336540825,20.20650077974546,7,5,2.7758572859885082,0.6628815685497162,1.267597077392639,4,3,0.0,0.0,0.0,50.34202680523533,936.0,5,6.257651764659199,4.411804514548152,0.0,8.899331321454243,0.0,0.0,2,1,3,0.4276742783882838,4,7,1,3,2002.0,2.0,474.0,3,3,4.078703343652036,4.786449651704842,0.0,0.0,0.0,0.0,0.0,41.87485071260498,4,4,4.0,2.5,46.07972753749193,21.592729762488954,0.22016057108443907,35,53.84700697068189,12,27.581135984474383,83.904555502111,0.0,1,1,1,1,0.8660254037844386,0.5000000000000001,20,0.08076726072817005,38.435556534204714,0.9999999893162395,0.0,0.0,204.15582228747544,1.2058471387661236,1422.0,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
23.887972497529148,18.695577132386244,6,7,0.0,0.6324076374975575,1.267597077392639,3,3,0.5821773324816708,16.582239880616,0.0,22.121140820109126,1161.0,3,6.58009166215405,0.0,0.0,8.549076171958163,1.0,0.0,1,1,3,0.4276742783882838,4,5,1,3,1972.0,2.0,676.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.88131514944341,38,4,17.6,2.5,43.314757403557714,0.0,0.19759373218010082,42,64.22506852088715,13,25.064531293011513,81.91140643940709,0.0,0,1,1,1,1.0,6.123233995736766e-17,9,0.08815671480416838,33.02563634683773,0.1541774319192297,0.0,0.0,195.68560165344098,1.2058471387661236,2028.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
20.01704915464717,17.757318709836056,5,8,0.0,0.6324076374975575,1.267597077392639,3,3,0.5821773324816708,12.708304667330516,0.6845647253171877,29.5196657529982,864.0,4,6.190897710725896,0.0,0.0,7.906758792462265,1.0,0.0,1,0,3,0.4276742783882838,4,5,0,0,1980.0,2.0,720.0,3,3,4.272516023197377,0.0,0.0,0.0,0.0,0.0,0.0,35.39917218486376,57,5,25.8,2.0,36.830146313515726,19.544984030364926,0.1492501255250434,40,66.26089156089463,13,21.424139699566243,70.91375359560567,0.0,0,1,1,0,-0.4999999999999997,-0.8660254037844388,5,0.07809654834733869,30.670832394349375,0.3668981439016419,0.0,0.0,164.52886994476862,0.0,2160.0,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
20.01704915464717,18.03988155906,5,5,0.0,0.6324076374975575,1.267597077392639,3,3,0.5821773324816708,14.653317399697855,0.0,22.619614509265226,828.0,4,6.2830629762746275,0.0,0.0,8.056926932935923,1.0,0.0,1,0,3,0.4276742783882838,3,6,0,0,1979.0,1.0,300.0,3,3,4.755769102659289,0.0,0.0,0.0,0.0,0.0,0.0,35.892418135632724,41,41,41.0,2.0,37.222958274819426,27.979355907151728,0.13003131310804297,25,30.15082951782781,10,22.009471090010535,71.90324269555678,0.0,0,1,1,0,-0.4999999999999997,-0.8660254037844388,13,0.07957226942669149,32.01057856228659,0.2258454079004178,0.0,0.0,160.46609450836414,0.0,900.0,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
20.01704915464717,17.757318709836056,5,8,0.0,0.6324076374975575,1.450956105551705,4,3,0.9884684139984767,14.77952977469412,0.0,17.04783612379993,768.0,4,6.092422611047546,0.0,0.0,7.747614551724103,0.0,0.04194563889948945,1,0,2,0.4276742783882838,3,5,0,0,1974.0,1.0,396.0,3,3,4.265851335262973,0.0,0.0,0.0,0.0,0.0,0.0,33.86745064537954,37,6,18.4,1.5,35.602120775682025,19.449901057532674,0.1492501255250434,40,34.7306867150113,13,20.814478304398467,67.84099564754528,0.0,0,1,1,0,0.8660254037844387,-0.4999999999999998,20,0.07246746088753866,31.302062139061842,0.14062499816894533,0.0,0.0,181.7880184436571,0.0,1188.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
23.058034627246187,19.315838682875228,5,4,2.896384373150978,0.6324076374975575,1.267597077392639,3,3,0.9884684139984767,14.095282237264154,0.6847074965943784,8.355139875881564,784.0,5,6.441614685243365,4.392227699216505,0.0,9.04342186396705,0.0,0.04194563889948945,2,1,4,0.4276742783882838,3,7,1,1,1969.0,2.0,530.0,3,3,4.558316104991036,5.5268196062688935,0.0,0.0,0.0,0.0,0.23516945214155055,42.1026775682978,39,39,39.0,3.0,42.06784823454798,30.091940700337208,0.22016057108443907,20,56.923003006175406,9,26.106144152097297,84.36160496172262,0.0,1,1,1,1,-1.0,-1.8369701987210297e-16,6,0.097159336808624,35.4151412513092,0.03698979544655873,0.0,0.0,155.39871010944958,0.6459145024898499,1590.0,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
